post_id,platform,content_type,topic,language,region,post_datetime,hashtags,views,likes,comments,shares,engagement_rate,sentiment_score,is_viral,text,predicted_sentiment,engagement_level,likes_per_view,comments_per_view,shares_per_view
SM_101770,TikTok,video,Politics,fr,US,2024-05-25 00:00:00,#viral #fyp #tech #funny #music,949264,118658,44532,9191,0.1816,0.455,0,This is a amazing and exciting Politics post on TikTok in video format,Positive,high,0.12499986831917326,0.046912084612832035,0.0096822278288992
SM_101771,X,carousel,Technology,en,US,2024-11-13 00:00:00,#fyp #tech #funny,2803050,186870,16784,93711,0.1061,-0.248,1,This is a amazing and exciting Technology post on X in carousel format,Positive,high,0.0666666428830585,0.005987761193071407,0.03343178557935621
SM_101772,X,text,Entertainment,fr,Brazil,2024-09-19 00:00:00,#funny #news,5808928,363058,18038,85611,0.0803,-0.964,1,This is a amazing and exciting Entertainment post on X in text format,Positive,high,0.06249998924070169,0.003105219568013312,0.01473782860833727
SM_101773,X,carousel,Sports,en,UK,2024-09-01 00:00:00,#news #funny #tech #fyp,3522508,160114,29064,57558,0.07,-0.776,1,This is a amazing and exciting Sports post on X in carousel format,Positive,high,0.0454545325505201,0.008250937045157301,0.016340057612343927
SM_101774,Instagram,video,Technology,ur,US,2024-01-14 00:00:00,#ai #funny #tech #fyp,6392130,426142,30302,43891,0.0783,-0.057,1,This is a amazing and exciting Technology post on Instagram in video format,Positive,high,0.06666665623717662,0.004740516112701695,0.006866411217166857
SM_101775,X,text,Politics,en,Pakistan,2024-08-28 00:00:00,#ai #trending #fyp #news #music,1194795,79653,8319,93832,0.1522,0.566,0,This is a amazing and exciting Politics post on X in text format,Positive,high,0.06666661086913582,0.006962694886825868,0.07853390871747143
SM_101776,X,text,Technology,ur,Pakistan,2024-01-19 00:00:00,#news #funny #ai,2110932,117274,15362,98866,0.1097,-0.025,1,This is a amazing and exciting Technology post on X in text format,Positive,high,0.05555552923754567,0.007277350820703452,0.046835214570997756
SM_101777,YouTube Shorts,video,Technology,ur,Pakistan,2024-01-21 00:00:00,#trending #music #ai #viral,5899290,393286,9101,85475,0.0827,0.16,1,This is a amazing and exciting Technology post on YouTube Shorts in video format,Positive,high,0.06666665536587363,0.0015427277616920406,0.01448902927487388
SM_101778,TikTok,video,Lifestyle,fr,Brazil,2024-10-10 00:00:00,#funny #music #tech #fyp #news,6753572,241199,44871,46158,0.0492,-0.625,1,This is a amazing and exciting Lifestyle post on TikTok in video format,Positive,high,0.035714280426079645,0.006644038644433102,0.0068346044382728965
SM_101779,YouTube Shorts,image,Politics,es,UK,2024-06-24 00:00:00,#news #trending #ai,5516,394,32541,24597,10.43,0.447,0,This is a boring and disappointing Politics post on YouTube Shorts in image format,Negative,low,0.07141562443356897,5.89831430125068,4.458401305057096
SM_101780,Instagram,video,Education,hi,India,2024-09-13 00:00:00,#ai #trending #music #tech #fyp,7508550,300342,4660,83030,0.0517,-0.69,1,This is a amazing and exciting Education post on Instagram in video format,Positive,high,0.03999999467274045,0.0006206257372427783,0.011058059004993107
SM_101781,YouTube Shorts,image,Technology,hi,UK,2024-07-31 00:00:00,#news #fyp #tech,1088199,120911,17563,99469,0.2187,-0.491,0,This is a amazing and exciting Technology post on YouTube Shorts in image format,Positive,high,0.11111100900569748,0.01613949641609998,0.09140691049439441
SM_101782,X,video,Technology,ur,India,2024-04-10 00:00:00,#music #tech #viral,5862631,254897,26572,32377,0.0535,0.133,1,This is a amazing and exciting Technology post on X in video format,Positive,high,0.043478253453397724,0.004532435261159152,0.005522604864163399
SM_101783,X,text,Entertainment,ur,India,2024-11-24 00:00:00,#fyp #news #music,676936,29432,46742,89032,0.244,-0.441,0,This is a amazing and exciting Entertainment post on X in text format,Positive,high,0.043478196641637254,0.06904926160041482,0.13152184028942132
SM_101784,Instagram,image,Lifestyle,fr,US,2024-05-15 00:00:00,#news #fyp #music #tech,275720,27572,40035,26850,0.3426,0.054,0,This is a amazing and exciting Lifestyle post on Instagram in image format,Positive,high,0.09999963731453172,0.1452011272264354,0.09738104823354042
SM_101785,TikTok,text,Lifestyle,en,Brazil,2024-06-10 00:00:00,#fyp #ai,4885088,305318,37264,29284,0.0761,-0.605,1,This is a amazing and exciting Lifestyle post on TikTok in text format,Positive,high,0.062499987205964926,0.0076281107672756835,0.005994568369174031
SM_101786,X,text,Lifestyle,ur,Brazil,2024-11-25 00:00:00,#tech #news #funny #trending,8275785,394085,17811,90519,0.0607,-0.002,1,This is a amazing and exciting Lifestyle post on X in text format,Positive,high,0.047619041865026475,0.0021521822821421433,0.010937813036731496
SM_101787,TikTok,image,Lifestyle,es,US,2024-01-30 00:00:00,#news #trending #viral,2397200,149825,38048,86670,0.1145,-0.518,1,This is a amazing and exciting Lifestyle post on TikTok in image format,Positive,high,0.06249997392792678,0.015871843871248178,0.03615466537849767
SM_101788,YouTube Shorts,image,Entertainment,ur,Pakistan,2024-10-12 00:00:00,#trending #tech #ai,7006789,304643,44018,97606,0.0637,-0.82,1,This is a amazing and exciting Entertainment post on YouTube Shorts in image format,Positive,high,0.0434782546644041,0.006282191988057299,0.013930201989784195
SM_101789,X,video,Technology,hi,Pakistan,2024-05-25 00:00:00,#tech #trending #ai,13973960,499070,11100,57573,0.0406,0.286,1,This is a amazing and exciting Technology post on X in video format,Positive,high,0.03571428315851175,0.0007943345483789457,0.004120020085929823
SM_101790,Instagram,image,Education,es,US,2024-04-23 00:00:00,#ai #news #viral #trending,2517215,132485,7852,50223,0.0757,0.384,1,This is a amazing and exciting Education post on Instagram in image format,Positive,high,0.052631558038722145,0.0031193191208064783,0.019951803897639297
SM_101791,X,image,Education,es,Brazil,2024-05-21 00:00:00,#news #ai,8489382,385881,35868,16705,0.0516,0.684,1,This is a amazing and exciting Education post on X in image format,Positive,high,0.04545454010026406,0.004225042031912095,0.0019677519555897052
SM_101792,Instagram,image,Entertainment,ur,UK,2024-05-19 00:00:00,#trending #viral,3998544,333212,1391,53916,0.0972,0.407,1,This is a amazing and exciting Entertainment post on Instagram in image format,Positive,high,0.08333331249241911,0.00034787654009145827,0.013483904770360218
SM_101793,Instagram,carousel,Education,hi,UK,2024-07-13 00:00:00,#trending #news #fyp,6762340,260090,42969,59275,0.0536,-0.475,1,This is a amazing and exciting Education post on Instagram in carousel format,Positive,high,0.0384615327739314,0.006354160489688408,0.008765455631415215
SM_101794,TikTok,carousel,Technology,ur,US,2024-02-23 00:00:00,#news #music #viral #funny #ai,6357626,288983,47713,53020,0.0613,-0.369,1,This is a amazing and exciting Technology post on TikTok in carousel format,Positive,high,0.04545453830493673,0.007504844181641987,0.008339589598446088
SM_101795,X,video,Technology,en,US,2024-08-14 00:00:00,#news #fyp #funny,284018,20287,2332,97928,0.4244,0.778,0,This is a amazing and exciting Technology post on X in video format,Positive,high,0.07142831993634229,0.00821071829701534,0.34479383421531656
SM_101796,Instagram,text,Sports,hi,India,2024-10-29 00:00:00,#news #viral #tech #ai,353880,39320,7647,79972,0.3587,-0.79,0,This is a amazing and exciting Sports post on Instagram in text format,Positive,high,0.11111079713236936,0.021608958943825748,0.22598557142090137
SM_101797,TikTok,text,Sports,es,Pakistan,2024-11-26 00:00:00,#music #funny #fyp #news,7556243,397697,31052,19559,0.0593,-0.969,1,This is a amazing and exciting Sports post on TikTok in text format,Positive,high,0.05263157198205881,0.004109449086080333,0.0025884553225120842
SM_101798,X,image,Entertainment,ur,Brazil,2024-06-29 00:00:00,#tech #ai #funny #news,2843232,236936,29414,19463,0.1005,-0.619,1,This is a amazing and exciting Entertainment post on X in image format,Positive,high,0.08333330402397553,0.010345265407372522,0.006845376372601191
SM_101799,Instagram,video,Entertainment,en,US,2024-02-15 00:00:00,#viral #funny #trending #tech #fyp,1756242,97569,46955,2524,0.0837,-0.647,0,This is a amazing and exciting Entertainment post on Instagram in video format,Positive,high,0.05555552392237293,0.02673604962411238,0.0014371587530882686
SM_101800,Instagram,video,Technology,fr,Brazil,2024-01-16 00:00:00,#trending #fyp #funny #tech #viral,8753734,397897,11912,5610,0.0475,-0.29,1,This is a amazing and exciting Technology post on Instagram in video format,Positive,high,0.045454540261956757,0.0013607905653986556,0.0006408692975055791
SM_101801,TikTok,carousel,Entertainment,es,US,2024-01-09 00:00:00,#funny #trending #news #tech,161252,23036,42730,99525,1.025,0.002,0,This is a amazing and exciting Entertainment post on TikTok in carousel format,Positive,high,0.14285625693785542,0.2649873180654003,0.6171978195754497
SM_101802,YouTube Shorts,image,Lifestyle,fr,US,2024-03-21 00:00:00,#ai #news #fyp #music #trending,10873776,453074,46062,12538,0.0471,-0.682,1,This is a amazing and exciting Lifestyle post on YouTube Shorts in image format,Positive,high,0.04166666283481811,0.0042360625935220116,0.0011530492118791843
SM_101803,X,carousel,Technology,ur,Pakistan,2024-07-06 00:00:00,#ai #news,3275397,121311,9068,835,0.0401,0.788,1,This is a amazing and exciting Technology post on X in carousel format,Positive,high,0.03703702572939228,0.0027685185128646962,0.0002549308511515242
SM_101804,Instagram,image,Entertainment,fr,UK,2024-07-17 00:00:00,#viral #news,6906816,493344,2418,9506,0.0732,0.458,1,This is a amazing and exciting Entertainment post on Instagram in image format,Positive,high,0.0714285610868219,0.00035008890491814104,0.0013763213937766122
SM_101805,X,text,Education,en,Pakistan,2024-06-19 00:00:00,#news #funny #ai #music,3985520,199276,42103,58409,0.0752,-0.625,1,This is a amazing and exciting Education post on X in text format,Positive,high,0.049999987454588744,0.01056398899917978,0.01465529851680621
SM_101806,Instagram,image,Lifestyle,hi,US,2024-07-23 00:00:00,#funny #fyp #news #tech #ai,6677772,230268,14200,65132,0.0464,-0.072,1,This is a amazing and exciting Lifestyle post on Instagram in image format,Positive,high,0.03448275345687851,0.002126457428247411,0.009753551071592282
SM_101807,TikTok,text,Lifestyle,es,India,2024-04-13 00:00:00,#fyp #music #trending #viral,1403448,116954,41299,58704,0.1546,-0.769,0,This is a amazing and exciting Lifestyle post on TikTok in text format,Positive,high,0.08333327395580459,0.02942679071344951,0.041828381366191436
SM_101808,Instagram,text,Education,en,India,2024-07-06 00:00:00,#fyp #tech #music,8714575,348583,48119,89235,0.0558,0.346,1,This is a amazing and exciting Education post on Instagram in text format,Positive,high,0.03999999540998896,0.005521668524091132,0.010239740866337043
SM_101809,YouTube Shorts,carousel,Entertainment,hi,US,2024-08-31 00:00:00,#fyp #ai #tech #funny,1574062,112433,37797,45808,0.1245,-0.054,0,This is a amazing and exciting Entertainment post on YouTube Shorts in carousel format,Positive,high,0.07142852605010092,0.024012380698866565,0.029101757680601095
SM_101810,Instagram,video,Lifestyle,en,UK,2024-02-05 00:00:00,#music #viral #trending,2044695,136313,38761,13778,0.0924,0.806,1,This is a amazing and exciting Lifestyle post on Instagram in video format,Positive,high,0.06666663406198281,0.018956852265569063,0.006738410013028832
SM_101811,Instagram,video,Technology,ur,India,2024-05-03 00:00:00,#ai #fyp #funny,4650945,310063,28474,3846,0.0736,-0.318,1,This is a amazing and exciting Technology post on Instagram in video format,Positive,high,0.06666665233266522,0.006122195355525521,0.0008269285431393958
SM_101812,Instagram,image,Entertainment,hi,India,2024-02-04 00:00:00,#funny #trending #fyp,2544090,424015,44257,98683,0.2229,0.857,1,This is a amazing and exciting Entertainment post on Instagram in image format,Positive,high,0.1666666011553832,0.017395997234375658,0.03878909991820261
SM_101813,X,video,Lifestyle,ur,India,2024-07-30 00:00:00,#music #trending #fyp #tech,4470662,319333,46433,16609,0.0855,0.182,1,This is a amazing and exciting Lifestyle post on X in video format,Positive,high,0.07142855545139502,0.010386155252587815,0.0037151089223231544
SM_101814,X,carousel,Politics,fr,Brazil,2024-02-01 00:00:00,#tech #funny #fyp,2030756,78106,49868,87909,0.1063,-0.271,1,This is a amazing and exciting Politics post on X in carousel format,Positive,high,0.03846151952203045,0.02455636001747132,0.043288783443809375
SM_101815,TikTok,image,Sports,fr,India,2024-07-06 00:00:00,#tech #viral #fyp,1130010,226002,21635,12179,0.2299,0.427,0,This is a amazing and exciting Sports post on TikTok in image format,Positive,high,0.19999982301057245,0.019145831323765874,0.010777771189837975
SM_101816,X,text,Politics,es,US,2024-11-10 00:00:00,#tech #fyp #music #trending,4408740,489860,46636,67360,0.137,-0.795,1,This is a amazing and exciting Politics post on X in text format,Positive,high,0.11111108590865283,0.010578076598285089,0.015278738306468899
SM_101817,Instagram,video,Technology,ur,UK,2024-05-18 00:00:00,#viral #trending,3605615,277355,32317,24162,0.0926,-0.714,1,This is a amazing and exciting Technology post on Instagram in video format,Positive,high,0.07692305558883697,0.008962962223375977,0.006701212774738076
SM_101818,TikTok,carousel,Lifestyle,hi,India,2024-09-16 00:00:00,#fyp #viral #funny #news #trending,2480754,130566,1782,50375,0.0737,-0.361,1,This is a amazing and exciting Lifestyle post on TikTok in carousel format,Positive,high,0.052631557731416444,0.0007183297020463528,0.020306318036243
SM_101819,YouTube Shorts,image,Entertainment,ur,Pakistan,2024-10-03 00:00:00,#funny #viral #tech #music #trending,6516045,241335,18166,7491,0.041,0.404,1,This is a amazing and exciting Entertainment post on YouTube Shorts in image format,Positive,high,0.03703703135306288,0.002787887010005761,0.0011496235600546713
SM_101820,TikTok,image,Lifestyle,en,UK,2024-05-07 00:00:00,#music #viral,1475595,98373,17714,58646,0.1184,0.406,0,This is a amazing and exciting Lifestyle post on TikTok in image format,Positive,high,0.06666662148718212,0.012004640836651766,0.039743940753431156
SM_101821,TikTok,text,Entertainment,fr,Pakistan,2024-01-04 00:00:00,#tech #trending #ai,7241652,402314,28911,70193,0.0692,-0.235,1,This is a amazing and exciting Entertainment post on TikTok in text format,Positive,high,0.055555547883887835,0.003992320537866147,0.009692952700163899
SM_101822,Instagram,image,Lifestyle,ur,UK,2024-03-07 00:00:00,#viral #trending #ai #funny,625452,52121,29097,1243,0.1318,-0.274,0,This is a amazing and exciting Lifestyle post on Instagram in image format,Positive,high,0.08333320009657001,0.046521481230404206,0.001987359561789615
SM_101823,Instagram,text,Sports,hi,India,2024-12-11 00:00:00,#news #funny #music #viral,1530522,72882,31472,18303,0.0801,0.777,0,This is a amazing and exciting Sports post on Instagram in text format,Positive,high,0.047619016506122415,0.02056290562115042,0.011958657269443191
SM_101824,TikTok,carousel,Politics,fr,US,2024-02-10 00:00:00,#fyp #music #tech,7697445,366545,10977,10684,0.0504,0.447,1,This is a amazing and exciting Politics post on TikTok in carousel format,Positive,high,0.04761904143270378,0.0014260574221631435,0.0013879928485370343
SM_101825,YouTube Shorts,video,Education,en,US,2024-12-14 00:00:00,#funny #ai #trending,1479096,164344,18110,64341,0.1669,-0.941,0,This is a amazing and exciting Education post on YouTube Shorts in video format,Positive,high,0.11111103599020213,0.012243956954817703,0.04350018964273472
